province,male,agegroup,income,education,n,cell_prop_of_division_total
Nova Scotia,1,ages75plus,"$25,000 to $49,999",Completed Highschool,3,0.0021629416005767843
Nova Scotia,1,ages75plus,"$25,000 to $49,999",Some College,5,0.003604902667627974
Nova Scotia,1,ages75plus,"$25,000 to $49,999",Some University,4,0.002883922134102379
Nova Scotia,1,ages75plus,"$25,000 to $49,999",Bachelor's Degree,2,0.0014419610670511895
Nova Scotia,1,ages75plus,"$25,000 to $49,999",Degree above Bachelor's,3,0.0021629416005767843
Nova Scotia,1,ages75plus,"$50,000 to $74,999",No Highschool,2,0.0014419610670511895
Nova Scotia,1,ages75plus,"$50,000 to $74,999",Completed Highschool,2,0.0014419610670511895
Nova Scotia,1,ages75plus,"$50,000 to $74,999",Some College,2,0.0014419610670511895
Nova Scotia,1,ages75plus,"$50,000 to $74,999",Some University,1,7.209805335255948e-4
Nova Scotia,1,ages75plus,"$50,000 to $74,999",Bachelor's Degree,1,7.209805335255948e-4
Nova Scotia,1,ages75plus,"$50,000 to $74,999",Degree above Bachelor's,3,0.0021629416005767843
Nova Scotia,1,ages75plus,"$75,000 to $99,999",No Highschool,1,7.209805335255948e-4
Nova Scotia,1,ages75plus,"$75,000 to $99,999",Completed Highschool,2,0.0014419610670511895
Nova Scotia,1,ages75plus,"$75,000 to $99,999",Some College,0,0
Nova Scotia,1,ages75plus,"$75,000 to $99,999",Some University,0,0
Nova Scotia,1,ages75plus,"$75,000 to $99,999",Bachelor's Degree,0,0
Nova Scotia,1,ages75plus,"$75,000 to $99,999",Degree above Bachelor's,2,0.0014419610670511895
Nova Scotia,1,ages75plus,"$100,000 to $ 124,999",No Highschool,1,7.209805335255948e-4
Nova Scotia,1,ages75plus,"$100,000 to $ 124,999",Completed Highschool,0,0
Nova Scotia,1,ages75plus,"$100,000 to $ 124,999",Some College,0,0
Nova Scotia,1,ages75plus,"$100,000 to $ 124,999",Some University,0,0
Nova Scotia,1,ages75plus,"$100,000 to $ 124,999",Bachelor's Degree,3,0.0021629416005767843
Nova Scotia,1,ages75plus,"$100,000 to $ 124,999",Degree above Bachelor's,0,0
Nova Scotia,1,ages75plus,"$125,000 and more",No Highschool,0,0
Nova Scotia,1,ages75plus,"$125,000 and more",Completed Highschool,0,0
Nova Scotia,1,ages75plus,"$125,000 and more",Some College,0,0
Nova Scotia,1,ages75plus,"$125,000 and more",Some University,0,0
Nova Scotia,1,ages75plus,"$125,000 and more",Bachelor's Degree,2,0.0014419610670511895
Nova Scotia,1,ages75plus,"$125,000 and more",Degree above Bachelor's,0,0
Ontario,0,ages75plus,"Less than $25,000",No Highschool,50,0.009269558769002595
Ontario,0,ages75plus,"Less than $25,000",Completed Highschool,39,0.007230255839822024
Ontario,0,ages75plus,"Less than $25,000",Some College,28,0.005190952910641453
Ontario,0,ages75plus,"Less than $25,000",Some University,6,0.0011123470522803114
Ontario,0,ages75plus,"Less than $25,000",Bachelor's Degree,7,0.0012977382276603633
Ontario,0,ages75plus,"Less than $25,000",Degree above Bachelor's,2,3.707823507601038e-4
Ontario,0,ages75plus,"$25,000 to $49,999",No Highschool,43,0.007971820541342232
Ontario,0,ages75plus,"$25,000 to $49,999",Completed Highschool,47,0.008713385242862439
Ontario,0,ages75plus,"$25,000 to $49,999",Some College,42,0.00778642936596218
Ontario,0,ages75plus,"$25,000 to $49,999",Some University,5,9.269558769002596e-4
Ontario,0,ages75plus,"$25,000 to $49,999",Bachelor's Degree,14,0.0025954764553207266
Ontario,0,ages75plus,"$25,000 to $49,999",Degree above Bachelor's,6,0.0011123470522803114
Ontario,0,ages75plus,"$50,000 to $74,999",No Highschool,7,0.0012977382276603633
Ontario,0,ages75plus,"$50,000 to $74,999",Completed Highschool,10,0.0018539117538005192
Ontario,0,ages75plus,"$50,000 to $74,999",Some College,16,0.0029662588060808304
Ontario,0,ages75plus,"$50,000 to $74,999",Some University,6,0.0011123470522803114
Ontario,0,ages75plus,"$50,000 to $74,999",Bachelor's Degree,10,0.0018539117538005192
Ontario,0,ages75plus,"$50,000 to $74,999",Degree above Bachelor's,2,3.707823507601038e-4
Ontario,0,ages75plus,"$75,000 to $99,999",No Highschool,0,0
Ontario,0,ages75plus,"$75,000 to $99,999",Completed Highschool,2,3.707823507601038e-4
Ontario,0,ages75plus,"$75,000 to $99,999",Some College,7,0.0012977382276603633
Ontario,0,ages75plus,"$75,000 to $99,999",Some University,3,5.561735261401557e-4
Ontario,0,ages75plus,"$75,000 to $99,999",Bachelor's Degree,4,7.415647015202076e-4
Ontario,0,ages75plus,"$75,000 to $99,999",Degree above Bachelor's,1,1.853911753800519e-4
Ontario,0,ages75plus,"$100,000 to $ 124,999",No Highschool,0,0
Ontario,0,ages75plus,"$100,000 to $ 124,999",Completed Highschool,0,0
Ontario,0,ages75plus,"$100,000 to $ 124,999",Some College,0,0
Ontario,0,ages75plus,"$100,000 to $ 124,999",Some University,0,0
Ontario,0,ages75plus,"$100,000 to $ 124,999",Bachelor's Degree,1,1.853911753800519e-4
Ontario,0,ages75plus,"$100,000 to $ 124,999",Degree above Bachelor's,0,0
Ontario,0,ages75plus,"$125,000 and more",No Highschool,0,0
Ontario,0,ages75plus,"$125,000 and more",Completed Highschool,3,5.561735261401557e-4
Ontario,0,ages75plus,"$125,000 and more",Some College,1,1.853911753800519e-4
Ontario,0,ages75plus,"$125,000 and more",Some University,0,0
Ontario,0,ages75plus,"$125,000 and more",Bachelor's Degree,1,1.853911753800519e-4
Ontario,0,ages75plus,"$125,000 and more",Degree above Bachelor's,1,1.853911753800519e-4
Ontario,1,ages75plus,"Less than $25,000",No Highschool,25,0.0046347793845012975
Ontario,1,ages75plus,"Less than $25,000",Completed Highschool,13,0.002410085279940675
Ontario,1,ages75plus,"Less than $25,000",Some College,11,0.002039302929180571
Ontario,1,ages75plus,"Less than $25,000",Some University,0,0
Ontario,1,ages75plus,"Less than $25,000",Bachelor's Degree,3,5.561735261401557e-4
Ontario,1,ages75plus,"Less than $25,000",Degree above Bachelor's,2,3.707823507601038e-4
Ontario,1,ages75plus,"$25,000 to $49,999",No Highschool,30,0.0055617352614015575
Ontario,1,ages75plus,"$25,000 to $49,999",Completed Highschool,15,0.0027808676307007787
Ontario,1,ages75plus,"$25,000 to $49,999",Some College,22,0.004078605858361142
Ontario,1,ages75plus,"$25,000 to $49,999",Some University,6,0.0011123470522803114
Ontario,1,ages75plus,"$25,000 to $49,999",Bachelor's Degree,11,0.002039302929180571
Ontario,1,ages75plus,"$25,000 to $49,999",Degree above Bachelor's,5,9.269558769002596e-4
Ontario,1,ages75plus,"$50,000 to $74,999",No Highschool,8,0.0014831294030404152
Ontario,1,ages75plus,"$50,000 to $74,999",Completed Highschool,15,0.0027808676307007787
Ontario,1,ages75plus,"$50,000 to $74,999",Some College,15,0.0027808676307007787
Ontario,1,ages75plus,"$50,000 to $74,999",Some University,2,3.707823507601038e-4
Ontario,1,ages75plus,"$50,000 to $74,999",Bachelor's Degree,5,9.269558769002596e-4
Ontario,1,ages75plus,"$50,000 to $74,999",Degree above Bachelor's,11,0.002039302929180571
Ontario,1,ages75plus,"$75,000 to $99,999",No Highschool,1,1.853911753800519e-4
Ontario,1,ages75plus,"$75,000 to $99,999",Completed Highschool,2,3.707823507601038e-4
Ontario,1,ages75plus,"$75,000 to $99,999",Some College,5,9.269558769002596e-4
Ontario,1,ages75plus,"$75,000 to $99,999",Some University,0,0
Ontario,1,ages75plus,"$75,000 to $99,999",Bachelor's Degree,6,0.0011123470522803114
Ontario,1,ages75plus,"$75,000 to $99,999",Degree above Bachelor's,6,0.0011123470522803114
Ontario,1,ages75plus,"$100,000 to $ 124,999",No Highschool,0,0
Ontario,1,ages75plus,"$100,000 to $ 124,999",Completed Highschool,1,1.853911753800519e-4
Ontario,1,ages75plus,"$100,000 to $ 124,999",Some College,1,1.853911753800519e-4
Ontario,1,ages75plus,"$100,000 to $ 124,999",Some University,1,1.853911753800519e-4
Ontario,1,ages75plus,"$100,000 to $ 124,999",Bachelor's Degree,2,3.707823507601038e-4
Ontario,1,ages75plus,"$100,000 to $ 124,999",Degree above Bachelor's,4,7.415647015202076e-4
Ontario,1,ages75plus,"$125,000 and more",No Highschool,2,3.707823507601038e-4
Ontario,1,ages75plus,"$125,000 and more",Completed Highschool,1,1.853911753800519e-4
Ontario,1,ages75plus,"$125,000 and more",Some College,2,3.707823507601038e-4
Ontario,1,ages75plus,"$125,000 and more",Some University,0,0
Ontario,1,ages75plus,"$125,000 and more",Bachelor's Degree,2,3.707823507601038e-4
Ontario,1,ages75plus,"$125,000 and more",Degree above Bachelor's,2,3.707823507601038e-4
Prince Edward Island,0,ages75plus,"Less than $25,000",No Highschool,14,0.02064896755162242
Prince Edward Island,0,ages75plus,"Less than $25,000",Completed Highschool,3,0.004424778761061947
Prince Edward Island,0,ages75plus,"Less than $25,000",Some College,4,0.0058997050147492625
Prince Edward Island,0,ages75plus,"Less than $25,000",Some University,0,0
Prince Edward Island,0,ages75plus,"Less than $25,000",Bachelor's Degree,1,0.0014749262536873156
Prince Edward Island,0,ages75plus,"Less than $25,000",Degree above Bachelor's,1,0.0014749262536873156
Prince Edward Island,0,ages75plus,"$25,000 to $49,999",No Highschool,4,0.0058997050147492625
Prince Edward Island,0,ages75plus,"$25,000 to $49,999",Completed Highschool,8,0.011799410029498525
Prince Edward Island,0,ages75plus,"$25,000 to $49,999",Some College,9,0.01327433628318584
Prince Edward Island,0,ages75plus,"$25,000 to $49,999",Some University,1,0.0014749262536873156
Prince Edward Island,0,ages75plus,"$25,000 to $49,999",Bachelor's Degree,1,0.0014749262536873156
Prince Edward Island,0,ages75plus,"$25,000 to $49,999",Degree above Bachelor's,1,0.0014749262536873156
Prince Edward Island,0,ages75plus,"$50,000 to $74,999",No Highschool,0,0
Prince Edward Island,0,ages75plus,"$50,000 to $74,999",Completed Highschool,0,0
Prince Edward Island,0,ages75plus,"$50,000 to $74,999",Some College,3,0.004424778761061947
Prince Edward Island,0,ages75plus,"$50,000 to $74,999",Some University,0,0
Prince Edward Island,0,ages75plus,"$50,000 to $74,999",Bachelor's Degree,2,0.0029498525073746312
Prince Edward Island,0,ages75plus,"$50,000 to $74,999",Degree above Bachelor's,0,0
Prince Edward Island,0,ages75plus,"$75,000 to $99,999",No Highschool,0,0
Prince Edward Island,0,ages75plus,"$75,000 to $99,999",Completed Highschool,0,0
Prince Edward Island,0,ages75plus,"$75,000 to $99,999",Some College,2,0.0029498525073746312
Prince Edward Island,0,ages75plus,"$75,000 to $99,999",Some University,0,0
Prince Edward Island,0,ages75plus,"$75,000 to $99,999",Bachelor's Degree,0,0
Prince Edward Island,0,ages75plus,"$75,000 to $99,999",Degree above Bachelor's,1,0.0014749262536873156
Prince Edward Island,0,ages75plus,"$100,000 to $ 124,999",No Highschool,0,0
Prince Edward Island,0,ages75plus,"$100,000 to $ 124,999",Completed Highschool,0,0
Prince Edward Island,0,ages75plus,"$100,000 to $ 124,999",Some College,0,0
Prince Edward Island,0,ages75plus,"$100,000 to $ 124,999",Some University,0,0
Prince Edward Island,0,ages75plus,"$100,000 to $ 124,999",Bachelor's Degree,0,0
Prince Edward Island,0,ages75plus,"$100,000 to $ 124,999",Degree above Bachelor's,0,0
Prince Edward Island,0,ages75plus,"$125,000 and more",No Highschool,0,0
Prince Edward Island,0,ages75plus,"$125,000 and more",Completed Highschool,0,0
Prince Edward Island,0,ages75plus,"$125,000 and more",Some College,0,0
Prince Edward Island,0,ages75plus,"$125,000 and more",Some University,0,0
Prince Edward Island,0,ages75plus,"$125,000 and more",Bachelor's Degree,0,0
Prince Edward Island,0,ages75plus,"$125,000 and more",Degree above Bachelor's,0,0
Prince Edward Island,1,ages75plus,"Less than $25,000",No Highschool,7,0.01032448377581121
Prince Edward Island,1,ages75plus,"Less than $25,000",Completed Highschool,0,0
Prince Edward Island,1,ages75plus,"Less than $25,000",Some College,1,0.0014749262536873156
Prince Edward Island,1,ages75plus,"Less than $25,000",Some University,0,0
Prince Edward Island,1,ages75plus,"Less than $25,000",Bachelor's Degree,0,0
Prince Edward Island,1,ages75plus,"Less than $25,000",Degree above Bachelor's,0,0
Prince Edward Island,1,ages75plus,"$25,000 to $49,999",No Highschool,2,0.0029498525073746312
Prince Edward Island,1,ages75plus,"$25,000 to $49,999",Completed Highschool,3,0.004424778761061947
Prince Edward Island,1,ages75plus,"$25,000 to $49,999",Some College,1,0.0014749262536873156
Prince Edward Island,1,ages75plus,"$25,000 to $49,999",Some University,0,0
Prince Edward Island,1,ages75plus,"$25,000 to $49,999",Bachelor's Degree,1,0.0014749262536873156
Prince Edward Island,1,ages75plus,"$25,000 to $49,999",Degree above Bachelor's,1,0.0014749262536873156
Prince Edward Island,1,ages75plus,"$50,000 to $74,999",No Highschool,1,0.0014749262536873156
Prince Edward Island,1,ages75plus,"$50,000 to $74,999",Completed Highschool,1,0.0014749262536873156
Prince Edward Island,1,ages75plus,"$50,000 to $74,999",Some College,0,0
Prince Edward Island,1,ages75plus,"$50,000 to $74,999",Some University,0,0
Prince Edward Island,1,ages75plus,"$50,000 to $74,999",Bachelor's Degree,2,0.0029498525073746312
Prince Edward Island,1,ages75plus,"$50,000 to $74,999",Degree above Bachelor's,0,0
Prince Edward Island,1,ages75plus,"$75,000 to $99,999",No Highschool,0,0
Prince Edward Island,1,ages75plus,"$75,000 to $99,999",Completed Highschool,0,0
Prince Edward Island,1,ages75plus,"$75,000 to $99,999",Some College,0,0
Prince Edward Island,1,ages75plus,"$75,000 to $99,999",Some University,0,0
Prince Edward Island,1,ages75plus,"$75,000 to $99,999",Bachelor's Degree,0,0
Prince Edward Island,1,ages75plus,"$75,000 to $99,999",Degree above Bachelor's,0,0
Prince Edward Island,1,ages75plus,"$100,000 to $ 124,999",No Highschool,0,0
Prince Edward Island,1,ages75plus,"$100,000 to $ 124,999",Completed Highschool,0,0
Prince Edward Island,1,ages75plus,"$100,000 to $ 124,999",Some College,0,0
Prince Edward Island,1,ages75plus,"$100,000 to $ 124,999",Some University,0,0
Prince Edward Island,1,ages75plus,"$100,000 to $ 124,999",Bachelor's Degree,1,0.0014749262536873156
Prince Edward Island,1,ages75plus,"$100,000 to $ 124,999",Degree above Bachelor's,0,0
Prince Edward Island,1,ages75plus,"$125,000 and more",No Highschool,0,0
Prince Edward Island,1,ages75plus,"$125,000 and more",Completed Highschool,0,0
Prince Edward Island,1,ages75plus,"$125,000 and more",Some College,0,0
Prince Edward Island,1,ages75plus,"$125,000 and more",Some University,0,0
Prince Edward Island,1,ages75plus,"$125,000 and more",Bachelor's Degree,0,0
Prince Edward Island,1,ages75plus,"$125,000 and more",Degree above Bachelor's,0,0
Quebec,0,ages75plus,"Less than $25,000",No Highschool,81,0.021969080553295363
Quebec,0,ages75plus,"Less than $25,000",Completed Highschool,28,0.007594250067805804
Quebec,0,ages75plus,"Less than $25,000",Some College,19,0.005153241117439653
Quebec,0,ages75plus,"Less than $25,000",Some University,3,8.136696501220504e-4
Quebec,0,ages75plus,"Less than $25,000",Bachelor's Degree,8,0.0021697857336588013
Quebec,0,ages75plus,"Less than $25,000",Degree above Bachelor's,0,0
Quebec,0,ages75plus,"$25,000 to $49,999",No Highschool,29,0.007865473284513154
Quebec,0,ages75plus,"$25,000 to $49,999",Completed Highschool,28,0.007594250067805804
Quebec,0,ages75plus,"$25,000 to $49,999",Some College,18,0.004882017900732303
Quebec,0,ages75plus,"$25,000 to $49,999",Some University,6,0.0016273393002441008
Quebec,0,ages75plus,"$25,000 to $49,999",Bachelor's Degree,7,0.001898562516951451
Quebec,0,ages75plus,"$25,000 to $49,999",Degree above Bachelor's,0,0
Quebec,0,ages75plus,"$50,000 to $74,999",No Highschool,7,0.001898562516951451
Quebec,0,ages75plus,"$50,000 to $74,999",Completed Highschool,3,8.136696501220504e-4
Quebec,0,ages75plus,"$50,000 to $74,999",Some College,2,5.424464334147003e-4
Quebec,0,ages75plus,"$50,000 to $74,999",Some University,1,2.7122321670735016e-4
Quebec,0,ages75plus,"$50,000 to $74,999",Bachelor's Degree,2,5.424464334147003e-4
Quebec,0,ages75plus,"$50,000 to $74,999",Degree above Bachelor's,1,2.7122321670735016e-4
Quebec,0,ages75plus,"$75,000 to $99,999",No Highschool,0,0
Quebec,0,ages75plus,"$75,000 to $99,999",Completed Highschool,0,0
Quebec,0,ages75plus,"$75,000 to $99,999",Some College,1,2.7122321670735016e-4
Quebec,0,ages75plus,"$75,000 to $99,999",Some University,0,0
Quebec,0,ages75plus,"$75,000 to $99,999",Bachelor's Degree,0,0
Quebec,0,ages75plus,"$75,000 to $99,999",Degree above Bachelor's,0,0
Quebec,0,ages75plus,"$100,000 to $ 124,999",No Highschool,1,2.7122321670735016e-4
Quebec,0,ages75plus,"$100,000 to $ 124,999",Completed Highschool,0,0
Quebec,0,ages75plus,"$100,000 to $ 124,999",Some College,0,0
Quebec,0,ages75plus,"$100,000 to $ 124,999",Some University,0,0
Quebec,0,ages75plus,"$100,000 to $ 124,999",Bachelor's Degree,1,2.7122321670735016e-4
Quebec,0,ages75plus,"$100,000 to $ 124,999",Degree above Bachelor's,0,0
Quebec,0,ages75plus,"$125,000 and more",No Highschool,0,0
Quebec,0,ages75plus,"$125,000 and more",Completed Highschool,0,0
Quebec,0,ages75plus,"$125,000 and more",Some College,0,0
Quebec,0,ages75plus,"$125,000 and more",Some University,0,0
Quebec,0,ages75plus,"$125,000 and more",Bachelor's Degree,0,0
Quebec,0,ages75plus,"$125,000 and more",Degree above Bachelor's,0,0
Quebec,1,ages75plus,"Less than $25,000",No Highschool,35,0.009492812584757255
Quebec,1,ages75plus,"Less than $25,000",Completed Highschool,4,0.0010848928668294006
Quebec,1,ages75plus,"Less than $25,000",Some College,6,0.0016273393002441008
Quebec,1,ages75plus,"Less than $25,000",Some University,2,5.424464334147003e-4
Quebec,1,ages75plus,"Less than $25,000",Bachelor's Degree,1,2.7122321670735016e-4
Quebec,1,ages75plus,"Less than $25,000",Degree above Bachelor's,2,5.424464334147003e-4
Quebec,1,ages75plus,"$25,000 to $49,999",No Highschool,31,0.008407919717927854
Quebec,1,ages75plus,"$25,000 to $49,999",Completed Highschool,12,0.0032546786004882017
Quebec,1,ages75plus,"$25,000 to $49,999",Some College,10,0.0027122321670735015
Quebec,1,ages75plus,"$25,000 to $49,999",Some University,2,5.424464334147003e-4
Quebec,1,ages75plus,"$25,000 to $49,999",Bachelor's Degree,7,0.001898562516951451
Quebec,1,ages75plus,"$25,000 to $49,999",Degree above Bachelor's,5,0.0013561160835367507
Quebec,1,ages75plus,"$50,000 to $74,999",No Highschool,1,2.7122321670735016e-4
Quebec,1,ages75plus,"$50,000 to $74,999",Completed Highschool,2,5.424464334147003e-4
Quebec,1,ages75plus,"$50,000 to $74,999",Some College,3,8.136696501220504e-4
Quebec,1,ages75plus,"$50,000 to $74,999",Some University,0,0
Quebec,1,ages75plus,"$50,000 to $74,999",Bachelor's Degree,4,0.0010848928668294006
